1557844902.939:1745123259,BDAF8639-2D98-9A2B-C319-F9A13F7892A3:Socket Thread,READ,573E5010-1713-BD2C-2998-A48580BDA4D4,/etc/hosts,ta1-trace-2
1557844902.939:1745123255,BDAF8639-2D98-9A2B-C319-F9A13F7892A3:Socket Thread,READ,573E5010-1713-BD2C-2998-A48580BDA4D4,/etc/hosts,ta1-trace-2
1557844902.079:1745086059,041B9696-06A5-2DDB-2F96-CF2A831EF676:sudo,CHANGE_PRINCIPAL,231A503F-78AC-BE5C-8B05-D8A7B8043A23,sudo,ta1-trace-2
1557844902.079:1745086051,4B62A506-EDE5-13BB-7B59-7D7A63932BCC:sudo,FORK,041B9696-06A5-2DDB-2F96-CF2A831EF676,sudo,ta1-trace-2
1557844902.079:1745086011,5954DFE0-1169-7956-180F-E56E5632878E:sudo,CHANGE_PRINCIPAL,4B62A506-EDE5-13BB-7B59-7D7A63932BCC,sudo,ta1-trace-2
1557844902.079:1745085998,C59C6E48-A4A9-B883-6F85-522F3C650C7B:sudo,CHANGE_PRINCIPAL,5954DFE0-1169-7956-180F-E56E5632878E,sudo,ta1-trace-2
1557844902.079:1745085994,5954DFE0-1169-7956-180F-E56E5632878E:sudo,CHANGE_PRINCIPAL,C59C6E48-A4A9-B883-6F85-522F3C650C7B,sudo,ta1-trace-2
1557844902.075:1745085803,C99462BE-18FF-E250-6D12-EC6D2A7FE28D:sudo,CHANGE_PRINCIPAL,5954DFE0-1169-7956-180F-E56E5632878E,sudo,ta1-trace-2
1557844902.075:1745085784,C59C6E48-A4A9-B883-6F85-522F3C650C7B:sudo,CHANGE_PRINCIPAL,C99462BE-18FF-E250-6D12-EC6D2A7FE28D,sudo,ta1-trace-2
1557844902.075:1745085777,C59C6E48-A4A9-B883-6F85-522F3C650C7B:sudo,READ,573E5010-1713-BD2C-2998-A48580BDA4D4,/etc/hosts,ta1-trace-2
1557844902.075:1745085776,C59C6E48-A4A9-B883-6F85-522F3C650C7B:sudo,READ,573E5010-1713-BD2C-2998-A48580BDA4D4,/etc/hosts,ta1-trace-2
1557844902.075:1745085754,AACDCB90-E678-697F-E217-DB0169331DA2:sudo,CHANGE_PRINCIPAL,C59C6E48-A4A9-B883-6F85-522F3C650C7B,sudo,ta1-trace-2
1557844902.075:1745085750,C59C6E48-A4A9-B883-6F85-522F3C650C7B:sudo,CHANGE_PRINCIPAL,AACDCB90-E678-697F-E217-DB0169331DA2,sudo,ta1-trace-2
1557844902.075:1745085746,AACDCB90-E678-697F-E217-DB0169331DA2:sudo,CHANGE_PRINCIPAL,C59C6E48-A4A9-B883-6F85-522F3C650C7B,sudo,ta1-trace-2
1557844902.075:1745085742,C59C6E48-A4A9-B883-6F85-522F3C650C7B:sudo,CHANGE_PRINCIPAL,AACDCB90-E678-697F-E217-DB0169331DA2,sudo,ta1-trace-2
1557844902.075:1745085738,AACDCB90-E678-697F-E217-DB0169331DA2:sudo,CHANGE_PRINCIPAL,C59C6E48-A4A9-B883-6F85-522F3C650C7B,sudo,ta1-trace-2
1557844902.075:1745085734,C59C6E48-A4A9-B883-6F85-522F3C650C7B:sudo,CHANGE_PRINCIPAL,AACDCB90-E678-697F-E217-DB0169331DA2,sudo,ta1-trace-2
1557844902.075:1745085730,AACDCB90-E678-697F-E217-DB0169331DA2:sudo,CHANGE_PRINCIPAL,C59C6E48-A4A9-B883-6F85-522F3C650C7B,sudo,ta1-trace-2
1557844902.075:1745085726,5954DFE0-1169-7956-180F-E56E5632878E:sudo,CHANGE_PRINCIPAL,AACDCB90-E678-697F-E217-DB0169331DA2,sudo,ta1-trace-2
1557844902.071:1745085550,0F0ACAD6-CEF3-96CE-967D-30140164FDFB:bash,EXECUTE,5954DFE0-1169-7956-180F-E56E5632878E,sudo dpkg -i xvnc4viewer.deb,ta1-trace-2
1557844902.071:1745085550,2900F4F4-B880-23BC-D3AD-8F4F485693D1:bash,CHANGE_PRINCIPAL,0F0ACAD6-CEF3-96CE-967D-30140164FDFB,bash,ta1-trace-2
1557844902.071:1745085544,5372BDA4-CAA4-710D-E06E-BF08E0D54313:bash,FORK,2900F4F4-B880-23BC-D3AD-8F4F485693D1,bash,ta1-trace-2
1557844899.099:1745035623,A66739AC-4C2E-D6F7-A536-19B114E774CB:sudo,CHANGE_PRINCIPAL,D0DEE42D-20C8-C842-514C-5F6E501A12CA,sudo,ta1-trace-2
1557844899.099:1745035617,0E3A1F6E-1F17-01FA-4B96-8D743AD6FE06:sudo,FORK,A66739AC-4C2E-D6F7-A536-19B114E774CB,sudo,ta1-trace-2
1557844899.099:1745035575,7FA4C117-5306-E041-8868-E0E9F7E6380D:sudo,CHANGE_PRINCIPAL,0E3A1F6E-1F17-01FA-4B96-8D743AD6FE06,sudo,ta1-trace-2
1557844899.099:1745035562,A9F7BF32-E610-F167-B72C-E3E8B093A2BC:sudo,CHANGE_PRINCIPAL,7FA4C117-5306-E041-8868-E0E9F7E6380D,sudo,ta1-trace-2
1557844899.099:1745035558,7FA4C117-5306-E041-8868-E0E9F7E6380D:sudo,CHANGE_PRINCIPAL,A9F7BF32-E610-F167-B72C-E3E8B093A2BC,sudo,ta1-trace-2
1557844898.987:1745035131,E4A630C7-8BCF-82DD-A9BA-5C7EF103E395:sudo,CHANGE_PRINCIPAL,7FA4C117-5306-E041-8868-E0E9F7E6380D,sudo,ta1-trace-2
1557844898.987:1745035120,A9F7BF32-E610-F167-B72C-E3E8B093A2BC:sudo,CHANGE_PRINCIPAL,E4A630C7-8BCF-82DD-A9BA-5C7EF103E395,sudo,ta1-trace-2
1557844898.987:1745035113,A9F7BF32-E610-F167-B72C-E3E8B093A2BC:sudo,READ,573E5010-1713-BD2C-2998-A48580BDA4D4,/etc/hosts,ta1-trace-2
