1558107081.649:510790267,D2BDDD48-78B8-11E9-A28B-D4AE52C1DBD3:sendmail,OPEN,D1042279-ADA7-1A51-A7AD-427D911A1470,/etc/hosts.allow,ta1-cadets-1
1558107081.649:510790256,D2BDDD48-78B8-11E9-A28B-D4AE52C1DBD3:sendmail,OPEN,373D02C0-A81B-7D54-9BA8-F181547DCBCF,/etc/hosts,ta1-cadets-1
1558107081.649:510790253,D2BDDD48-78B8-11E9-A28B-D4AE52C1DBD3:sendmail,READ,373D02C0-A81B-7D54-9BA8-F181547DCBCF,/etc/hosts,ta1-cadets-1
1558107081.649:510790248,D2BDDD48-78B8-11E9-A28B-D4AE52C1DBD3:sendmail,READ,373D02C0-A81B-7D54-9BA8-F181547DCBCF,/etc/hosts,ta1-cadets-1
1558107081.638:510790239,D2BD4A01-78B8-11E9-A28B-D4AE52C1DBD3:sendmail,READ,373D02C0-A81B-7D54-9BA8-F181547DCBCF,/etc/hosts,ta1-cadets-1
1558107081.629:510790152,CE26C617-78B8-11E9-A28B-D4AE52C1DBD3:sendmail,OPEN,15D7DD48-70AF-7657-AF70-1CEF4776FAB6,/etc/pwd.db,ta1-cadets-1
1558107081.619:510789558,CE26C617-78B8-11E9-A28B-D4AE52C1DBD3:sendmail,READ,15D7DD48-70AF-7657-AF70-1CEF4776FAB6,/etc/pwd.db,ta1-cadets-1
1558107081.619:510789547,CE26C617-78B8-11E9-A28B-D4AE52C1DBD3:sendmail,READ,15D7DD48-70AF-7657-AF70-1CEF4776FAB6,/etc/pwd.db,ta1-cadets-1
1558107081.619:510789528,CE26C617-78B8-11E9-A28B-D4AE52C1DBD3:sendmail,OPEN,373D02C0-A81B-7D54-9BA8-F181547DCBCF,/etc/hosts,ta1-cadets-1
1558107073.959:510786586,CE26C617-78B8-11E9-A28B-D4AE52C1DBD3:sendmail,READ,373D02C0-A81B-7D54-9BA8-F181547DCBCF,/etc/hosts,ta1-cadets-1
1558107073.959:510786568,CE26C617-78B8-11E9-A28B-D4AE52C1DBD3:sendmail,OPEN,15D7DD48-70AF-7657-AF70-1CEF4776FAB6,/etc/pwd.db,ta1-cadets-1
1558107073.959:510786557,CE26C617-78B8-11E9-A28B-D4AE52C1DBD3:sendmail,READ,15D7DD48-70AF-7657-AF70-1CEF4776FAB6,/etc/pwd.db,ta1-cadets-1
1558107067.800:510782334,CA7B601D-78B8-11E9-B129-6C2B597E484C:sshd,OPEN,D1042279-ADA7-1A51-A7AD-427D911A1470,/etc/hosts.allow,ta1-cadets-3
1558107067.800:510782327,CA7B601D-78B8-11E9-B129-6C2B597E484C:sshd,OPEN,373D02C0-A81B-7D54-9BA8-F181547DCBCF,/etc/hosts,ta1-cadets-3
1558107068.200:510781472,CAB951EE-78B8-11E9-B129-6C2B597E484C:bash,OPEN,0A6725DF-089C-8051-9C08-E2F211807F26,/etc/pwd.db,ta1-cadets-3
1558107061.110:510780254,C67F226F-78B8-11E9-B129-6C2B597E484C:bash,READ,0A6725DF-089C-8051-9C08-E2F211807F26,/etc/pwd.db,ta1-cadets-3
1558107060.720:510779798,C643213E-78B8-11E9-B129-6C2B597E484C:sshd,OPEN,D1042279-ADA7-1A51-A7AD-427D911A1470,/etc/hosts.allow,ta1-cadets-3
1558107060.720:510779791,C643213E-78B8-11E9-B129-6C2B597E484C:sshd,OPEN,373D02C0-A81B-7D54-9BA8-F181547DCBCF,/etc/hosts,ta1-cadets-3
