1557844903.619:1745132904,3448373B-3755-5401-D683-DE1DDE33C2AE:Xvnc4,ACCEPT,73FD3173-8AB6-A385-524F-636B39173292,/tmp/.X11-unix/X1,ta1-trace-2
1557844903.619:1745132894,FF0EAFD5-115B-377E-ACE1-30B0D9765FE6:indicator-sound,CONNECT,73FD3173-8AB6-A385-524F-636B39173292,/tmp/.X11-unix/X1,ta1-trace-2
1557844902.939:1745123265,88BBC129-6AAE-FEC3-FA89-B5385CF99D5A:firefox,CONNECT,0A933D34-7D1B-6B51-4441-236C24C5C128,72.5.238.22:80,ta1-trace-2
1557844902.939:1745123264,BDAF8639-2D98-9A2B-C319-F9A13F7892A3:Socket Thread,CONNECT,0220305E-E31B-5D2C-9EE1-95CCCD25AD97,128.55.12.10:53,ta1-trace-2
1557844902.939:1745123259,BDAF8639-2D98-9A2B-C319-F9A13F7892A3:Socket Thread,READ,573E5010-1713-BD2C-2998-A48580BDA4D4,/etc/hosts,ta1-trace-2
1557844902.939:1745123255,BDAF8639-2D98-9A2B-C319-F9A13F7892A3:Socket Thread,READ,573E5010-1713-BD2C-2998-A48580BDA4D4,/etc/hosts,ta1-trace-2
1557844902.079:1745086045,4B62A506-EDE5-13BB-7B59-7D7A63932BCC:sudo,CONNECT,6DC1ACCB-5D93-4C14-CBA1-F9AA30F2947F,/dev/log,ta1-trace-2
1557844902.079:1745085994,C59C6E48-A4A9-B883-6F85-522F3C650C7B:sudo,CONNECT,6DC1ACCB-5D93-4C14-CBA1-F9AA30F2947F,/dev/log,ta1-trace-2
1557844902.075:1745085777,C59C6E48-A4A9-B883-6F85-522F3C650C7B:sudo,READ,573E5010-1713-BD2C-2998-A48580BDA4D4,/etc/hosts,ta1-trace-2
1557844902.075:1745085776,C59C6E48-A4A9-B883-6F85-522F3C650C7B:sudo,READ,573E5010-1713-BD2C-2998-A48580BDA4D4,/etc/hosts,ta1-trace-2
1557844901.639:1745084814,D5C572BA-AFA3-FA02-C0D4-3FA1D3BA0330:pulseaudio,CONNECT,6DC1ACCB-5D93-4C14-CBA1-F9AA30F2947F,/dev/log,ta1-trace-2
1557844901.639:1745084746,3448373B-3755-5401-D683-DE1DDE33C2AE:Xvnc4,ACCEPT,73FD3173-8AB6-A385-524F-636B39173292,/tmp/.X11-unix/X1,ta1-trace-2
1557844901.639:1745084740,3F8B0FA9-EBFE-0F90-C35C-232A26811DD4:pulseaudio,CONNECT,73FD3173-8AB6-A385-524F-636B39173292,/tmp/.X11-unix/X1,ta1-trace-2
1557844901.635:1745084471,419D24E8-C903-7342-C1B4-06D822228241:pulseaudio,EXECUTE,3F8B0FA9-EBFE-0F90-C35C-232A26811DD4,pulseaudio,ta1-trace-2
1557844901.631:1745084232,80994BDD-C3F2-091B-3A9E-13DF29E986E4:indicator-sound,EXECUTE,419D24E8-C903-7342-C1B4-06D822228241,pulseaudio,ta1-trace-2
1557844901.631:1745084221,FF0EAFD5-115B-377E-ACE1-30B0D9765FE6:indicator-sound,FORK,80994BDD-C3F2-091B-3A9E-13DF29E986E4,null,ta1-trace-2
1557844901.619:1745084130,3448373B-3755-5401-D683-DE1DDE33C2AE:Xvnc4,ACCEPT,73FD3173-8AB6-A385-524F-636B39173292,/tmp/.X11-unix/X1,ta1-trace-2
1557844901.619:1745084124,FF0EAFD5-115B-377E-ACE1-30B0D9765FE6:indicator-sound,CONNECT,73FD3173-8AB6-A385-524F-636B39173292,/tmp/.X11-unix/X1,ta1-trace-2
1557844899.623:1745048165,FAFD3671-1542-686B-0C79-899A6C91CB1A:pulseaudio,CONNECT,6DC1ACCB-5D93-4C14-CBA1-F9AA30F2947F,/dev/log,ta1-trace-2
