1558103966.441:505904298,91EF8875-78B1-11E9-B41B-D4AE52C1DBD3:bash,EXECUTE,B8FFD54B-E634-C156-B4E6-8D03E6C1084F,scp -r /tmp/grains /tmp/hsperfdata_darpa /tmp/jna-95354950 /tmp/minion /tmp/nodeexporter /tmp/resource-2679455198775069532 /tmp/resource-3259361836296904187 /tmp/tmux-0 admin@128.55.12.77:.,ta1-cadets-2
1558103966.441:505904297,91DBEE38-78B1-11E9-B41B-D4AE52C1DBD3:bash,FORK,91EF8875-78B1-11E9-B41B-D4AE52C1DBD3,bash,ta1-cadets-2
1558103966.311:505904175,91BFE97E-78B1-11E9-B41B-D4AE52C1DBD3:sshd,FORK,91DBEE38-78B1-11E9-B41B-D4AE52C1DBD3,bash,ta1-cadets-2
1558103963.571:505902760,9039AFB5-78B1-11E9-B41B-D4AE52C1DBD3:bash,EXECUTE,8FA40B6F-BAF5-AF51-B5BA-4F9291AFCEAC,whoami,ta1-cadets-2
1558103963.571:505902759,903996B3-78B1-11E9-B41B-D4AE52C1DBD3:bash,FORK,9039AFB5-78B1-11E9-B41B-D4AE52C1DBD3,bash,ta1-cadets-2
1558103963.571:505902757,9025EFEF-78B1-11E9-B41B-D4AE52C1DBD3:bash,FORK,903996B3-78B1-11E9-B41B-D4AE52C1DBD3,bash,ta1-cadets-2
1558103963.441:505902619,901E9D81-78B1-11E9-B41B-D4AE52C1DBD3:sshd,FORK,9025EFEF-78B1-11E9-B41B-D4AE52C1DBD3,bash,ta1-cadets-2
1558103963.391:505902612,8FF461C7-78B1-11E9-B41B-D4AE52C1DBD3:sshd,FORK,901E9D81-78B1-11E9-B41B-D4AE52C1DBD3,sshd,ta1-cadets-2
1558103932.670:505842096,7DCDCB1B-78B1-11E9-B129-6C2B597E484C:bash,EXECUTE,B8FFD54B-E634-C156-B4E6-8D03E6C1084F,scp -r -t ./work/,ta1-cadets-3
1558103738.361:505531444,09FBF9EB-78B1-11E9-B41B-D4AE52C1DBD3:bash,EXECUTE,B8FFD54B-E634-C156-B4E6-8D03E6C1084F,scp -r -t ./docs/,ta1-cadets-2
1558103670.349:505386995,E1735B50-78B0-11E9-A28B-D4AE52C1DBD3:bash,EXECUTE,8FA40B6F-BAF5-AF51-B5BA-4F9291AFCEAC,whoami,ta1-cadets-1
1558103670.349:505386994,E1733E5D-78B0-11E9-A28B-D4AE52C1DBD3:bash,FORK,E1735B50-78B0-11E9-A28B-D4AE52C1DBD3,bash,ta1-cadets-1
1558103670.349:505386992,E15F32F2-78B0-11E9-A28B-D4AE52C1DBD3:bash,FORK,E1733E5D-78B0-11E9-A28B-D4AE52C1DBD3,bash,ta1-cadets-1
1558103669.699:505385245,E10E63E1-78B0-11E9-A28B-D4AE52C1DBD3:bash,EXECUTE,B8FFD54B-E634-C156-B4E6-8D03E6C1084F,scp -r -d -t .,ta1-cadets-1
1558103668.799:505383605,E086A619-78B0-11E9-A28B-D4AE52C1DBD3:bash,EXECUTE,B8FFD54B-E634-C156-B4E6-8D03E6C1084F,scp -r /tmp/grains /tmp/hsperfdata_darpa /tmp/jna-95354950 /tmp/minion /tmp/nodeexporter /tmp/resource-2679455198775069532 /tmp/resource-3259361836296904187 /tmp/tmux-0 /tmp/tmux-1001 admin@128.55.12.51:.,ta1-cadets-1
1558103668.799:505383604,E07139C6-78B0-11E9-A28B-D4AE52C1DBD3:bash,FORK,E086A619-78B0-11E9-A28B-D4AE52C1DBD3,bash,ta1-cadets-1
1558103668.659:505383591,E0699345-78B0-11E9-A28B-D4AE52C1DBD3:sshd,FORK,E07139C6-78B0-11E9-A28B-D4AE52C1DBD3,bash,ta1-cadets-1
1558103661.071:505370757,DBEBC83F-78B0-11E9-B41B-D4AE52C1DBD3:bash,EXECUTE,8FA40B6F-BAF5-AF51-B5BA-4F9291AFCEAC,whoami,ta1-cadets-2
1558103661.071:505370584,DBEBB0A2-78B0-11E9-B41B-D4AE52C1DBD3:bash,FORK,DBEBC83F-78B0-11E9-B41B-D4AE52C1DBD3,bash,ta1-cadets-2
1558103661.071:505370582,DBCAAFFF-78B0-11E9-B41B-D4AE52C1DBD3:bash,FORK,DBEBB0A2-78B0-11E9-B41B-D4AE52C1DBD3,bash,ta1-cadets-2
1558103596.968:505285700,B5B6CC30-78B0-11E9-A28B-D4AE52C1DBD3:bash,EXECUTE,8FA40B6F-BAF5-AF51-B5BA-4F9291AFCEAC,whoami,ta1-cadets-1
1558103596.968:505285699,B5B6B0FC-78B0-11E9-A28B-D4AE52C1DBD3:bash,FORK,B5B6CC30-78B0-11E9-A28B-D4AE52C1DBD3,bash,ta1-cadets-1
1558103596.968:505285697,B5A05EC4-78B0-11E9-A28B-D4AE52C1DBD3:bash,FORK,B5B6B0FC-78B0-11E9-A28B-D4AE52C1DBD3,bash,ta1-cadets-1
1558103557.151:505239859,9DFB4084-78B0-11E9-B41B-D4AE52C1DBD3:bash,EXECUTE,8FA40B6F-BAF5-AF51-B5BA-4F9291AFCEAC,whoami,ta1-cadets-2
1558103557.151:505239858,9DFB257A-78B0-11E9-B41B-D4AE52C1DBD3:bash,FORK,9DFB4084-78B0-11E9-B41B-D4AE52C1DBD3,bash,ta1-cadets-2
1558103557.151:505239856,9DE726B2-78B0-11E9-B41B-D4AE52C1DBD3:bash,FORK,9DFB257A-78B0-11E9-B41B-D4AE52C1DBD3,bash,ta1-cadets-2
1558103502.600:505141124,7D77D95B-78B0-11E9-B129-6C2B597E484C:bash,EXECUTE,588E0C7A-F996-4D59-96F9-E63F194DA5E2,ps,ta1-cadets-3
1558103502.600:505140695,74CD4974-78B0-11E9-B129-6C2B597E484C:bash,FORK,7D77D95B-78B0-11E9-B129-6C2B597E484C,bash,ta1-cadets-3
1558103498.500:505138419,7B055C4A-78B0-11E9-B129-6C2B597E484C:bash,EXECUTE,588E0C7A-F996-4D59-96F9-E63F194DA5E2,ps,ta1-cadets-3
1558103498.500:505138360,74CD4974-78B0-11E9-B129-6C2B597E484C:bash,FORK,7B055C4A-78B0-11E9-B129-6C2B597E484C,bash,ta1-cadets-3
1558103494.390:505135110,7892FD4F-78B0-11E9-B129-6C2B597E484C:bash,EXECUTE,8FA40B6F-BAF5-AF51-B5BA-4F9291AFCEAC,whoami,ta1-cadets-3
1558103494.390:505135062,74CD4974-78B0-11E9-B129-6C2B597E484C:bash,FORK,7892FD4F-78B0-11E9-B129-6C2B597E484C,bash,ta1-cadets-3
1558103491.290:505133280,76B8AA74-78B0-11E9-B129-6C2B597E484C:bash,EXECUTE,EB3C59D2-D408-C758-88D4-48C2F8C7517B,hostname,ta1-cadets-3
1558103491.280:505132958,74CD4974-78B0-11E9-B129-6C2B597E484C:bash,FORK,76B8AA74-78B0-11E9-B129-6C2B597E484C,bash,ta1-cadets-3
1558103333.481:504737776,18A97F62-78B0-11E9-B41B-D4AE52C1DBD3:bash,EXECUTE,EB3C59D2-D408-C758-88D4-48C2F8C7517B,hostname,ta1-cadets-2
1558103332.511:504737444,1815CA8E-78B0-11E9-B41B-D4AE52C1DBD3:bash,EXECUTE,588E0C7A-F996-4D59-96F9-E63F194DA5E2,ps -aux,ta1-cadets-2
1558103332.511:504737385,14B1BEB3-78B0-11E9-B41B-D4AE52C1DBD3:bash,FORK,1815CA8E-78B0-11E9-B41B-D4AE52C1DBD3,bash,ta1-cadets-2
