host,stage,detection_timestamp,source,SYSCALL,detection_details,threat_Score,certainity_Score
cadets,1,2018-04-08T17:10:19.000000000-04:00,wget:3E4DFC8F-3B71-11E8-B8CE-15D78AC88FB6,READ,212.190.125.38:80,2.1435469250725863,10.0
cadets,1,2018-04-08T17:10:19.000000000-04:00,wget:3E4DFC8F-3B71-11E8-B8CE-15D78AC88FB6,READ,212.190.125.38:80,2.1435469250725863,10.0
cadets,1,2018-04-08T17:10:19.000000000-04:00,wget:3E4DFC8F-3B71-11E8-B8CE-15D78AC88FB6,READ,212.190.125.38:80,2.1435469250725863,10.0
cadets,1,2018-04-08T17:10:19.000000000-04:00,wget:3E4DFC8F-3B71-11E8-B8CE-15D78AC88FB6,CONNECT,212.190.125.38:80,2.1435469250725863,10.0
cadets,1,2018-04-08T17:10:19.000000000-04:00,wget:3E4DFC8F-3B71-11E8-B8CE-15D78AC88FB6,READ,212.190.125.38:80,2.1435469250725863,10.0
cadets,1,2018-04-08T17:10:19.000000000-04:00,wget:3E4DFC8F-3B71-11E8-B8CE-15D78AC88FB6,READ,212.190.125.38:80,2.1435469250725863,10.0
cadets,1,2018-04-08T17:10:19.000000000-04:00,wget:3E4DFC8F-3B71-11E8-B8CE-15D78AC88FB6,CONNECT,212.190.125.38:80,2.1435469250725863,10.0
cadets,1,2018-04-08T17:25:11.000000000-04:00,wget:5201B027-3B73-11E8-B8CE-15D78AC88FB6,READ,212.60.66.243:80,2.1435469250725863,10.0
cadets,1,2018-04-08T17:25:11.000000000-04:00,wget:5201B027-3B73-11E8-B8CE-15D78AC88FB6,READ,212.60.66.243:80,2.1435469250725863,10.0
cadets,1,2018-04-08T17:25:11.000000000-04:00,wget:5201B027-3B73-11E8-B8CE-15D78AC88FB6,READ,212.60.66.243:80,2.1435469250725863,10.0
cadets,1,2018-04-08T17:25:11.000000000-04:00,wget:5201B027-3B73-11E8-B8CE-15D78AC88FB6,READ,212.60.66.243:80,2.1435469250725863,10.0
cadets,1,2018-04-08T17:25:11.000000000-04:00,wget:5201B027-3B73-11E8-B8CE-15D78AC88FB6,CONNECT,212.60.66.243:80,2.1435469250725863,10.0
cadets,1,2018-04-08T17:45:44.000000000-04:00,wget:3076352A-3B76-11E8-B8CE-15D78AC88FB6,READ,216.87.162.115:80,2.1435469250725863,10.0
cadets,1,2018-04-08T17:45:44.000000000-04:00,wget:3076352A-3B76-11E8-B8CE-15D78AC88FB6,READ,216.87.162.115:80,2.1435469250725863,10.0
cadets,1,2018-04-08T17:45:44.000000000-04:00,wget:3076352A-3B76-11E8-B8CE-15D78AC88FB6,READ,216.87.162.115:80,2.1435469250725863,10.0
cadets,1,2018-04-08T17:45:44.000000000-04:00,wget:3076352A-3B76-11E8-B8CE-15D78AC88FB6,READ,216.87.162.115:80,2.1435469250725863,10.0
cadets,1,2018-04-08T17:45:44.000000000-04:00,wget:3076352A-3B76-11E8-B8CE-15D78AC88FB6,READ,216.87.162.115:80,2.1435469250725863,10.0
cadets,1,2018-04-08T17:45:44.000000000-04:00,wget:3076352A-3B76-11E8-B8CE-15D78AC88FB6,CONNECT,216.87.162.115:80,2.1435469250725863,10.0
cadets,1,2018-04-08T17:45:44.000000000-04:00,wget:3076352A-3B76-11E8-B8CE-15D78AC88FB6,READ,216.87.162.115:80,2.1435469250725863,10.0
cadets,1,2018-04-08T17:45:44.000000000-04:00,wget:3076352A-3B76-11E8-B8CE-15D78AC88FB6,READ,216.87.162.115:80,2.1435469250725863,10.0
cadets,1,2018-04-08T17:45:44.000000000-04:00,wget:3076352A-3B76-11E8-B8CE-15D78AC88FB6,READ,216.87.162.115:80,2.1435469250725863,10.0
cadets,1,2018-04-08T17:45:44.000000000-04:00,wget:3076352A-3B76-11E8-B8CE-15D78AC88FB6,READ,216.87.162.115:80,2.1435469250725863,10.0
cadets,1,2018-04-08T17:45:44.000000000-04:00,wget:3076352A-3B76-11E8-B8CE-15D78AC88FB6,CONNECT,216.87.162.115:80,2.1435469250725863,10.0
cadets,1,2018-04-08T17:45:44.000000000-04:00,wget:3076352A-3B76-11E8-B8CE-15D78AC88FB6,READ,216.87.162.115:80,2.1435469250725863,10.0
cadets,1,2018-04-08T17:45:44.000000000-04:00,wget:3076352A-3B76-11E8-B8CE-15D78AC88FB6,CONNECT,216.87.162.115:80,2.1435469250725863,10.0
cadets,1,2018-04-08T17:45:44.000000000-04:00,wget:3076352A-3B76-11E8-B8CE-15D78AC88FB6,READ,216.87.162.115:80,2.1435469250725863,10.0
cadets,1,2018-04-08T17:45:44.000000000-04:00,wget:3076352A-3B76-11E8-B8CE-15D78AC88FB6,READ,216.87.162.115:80,2.1435469250725863,10.0
cadets,1,2018-04-08T17:45:44.000000000-04:00,wget:3076352A-3B76-11E8-B8CE-15D78AC88FB6,CONNECT,216.87.162.115:80,2.1435469250725863,10.0
cadets,1,2018-04-08T17:45:44.000000000-04:00,wget:3076352A-3B76-11E8-B8CE-15D78AC88FB6,READ,216.87.162.115:80,2.1435469250725863,10.0
cadets,1,2018-04-08T17:45:44.000000000-04:00,wget:3076352A-3B76-11E8-B8CE-15D78AC88FB6,READ,216.87.162.115:80,2.1435469250725863,10.0
cadets,1,2018-04-08T17:45:44.000000000-04:00,wget:3076352A-3B76-11E8-B8CE-15D78AC88FB6,READ,216.87.162.115:80,2.1435469250725863,10.0
