1558103967.201:505905007,926426F7-78B1-11E9-B41B-D4AE52C1DBD3:bash,EXECUTE,B8FFD54B-E634-C156-B4E6-8D03E6C1084F,/usr/bin/scp,ta1-cadets-2
1558103967.201:505905006,91DBEE38-78B1-11E9-B41B-D4AE52C1DBD3:bash,FORK,926426F7-78B1-11E9-B41B-D4AE52C1DBD3,bash,ta1-cadets-2
1558103966.441:505904298,91EF8875-78B1-11E9-B41B-D4AE52C1DBD3:bash,EXECUTE,B8FFD54B-E634-C156-B4E6-8D03E6C1084F,scp -r /tmp/grains /tmp/hsperfdata_darpa /tmp/jna-95354950 /tmp/minion /tmp/nodeexporter /tmp/resource-2679455198775069532 /tmp/resource-3259361836296904187 /tmp/tmux-0 admin@128.55.12.77:.,ta1-cadets-2
1558103966.441:505904297,91DBEE38-78B1-11E9-B41B-D4AE52C1DBD3:bash,FORK,91EF8875-78B1-11E9-B41B-D4AE52C1DBD3,bash,ta1-cadets-2
1558103966.311:505904175,91BFE97E-78B1-11E9-B41B-D4AE52C1DBD3:sshd,FORK,91DBEE38-78B1-11E9-B41B-D4AE52C1DBD3,bash,ta1-cadets-2
1558103966.131:505904085,9194E17A-78B1-11E9-B41B-D4AE52C1DBD3:sshd,FORK,91BFE97E-78B1-11E9-B41B-D4AE52C1DBD3,sshd,ta1-cadets-2
1558103965.841:505903694,CE44DD41-70CA-11E9-B41B-D4AE52C1DBD3:sshd,FORK,9194E17A-78B1-11E9-B41B-D4AE52C1DBD3,sshd,ta1-cadets-2
1558103932.670:505842096,7DCDCB1B-78B1-11E9-B129-6C2B597E484C:bash,EXECUTE,B8FFD54B-E634-C156-B4E6-8D03E6C1084F,scp -r -t ./work/,ta1-cadets-3
1558103738.361:505531444,09FBF9EB-78B1-11E9-B41B-D4AE52C1DBD3:bash,EXECUTE,B8FFD54B-E634-C156-B4E6-8D03E6C1084F,scp -r -t ./docs/,ta1-cadets-2
1558103669.699:505385245,E10E63E1-78B0-11E9-A28B-D4AE52C1DBD3:bash,EXECUTE,B8FFD54B-E634-C156-B4E6-8D03E6C1084F,scp -r -d -t .,ta1-cadets-1
1558103668.799:505383605,E086A619-78B0-11E9-A28B-D4AE52C1DBD3:bash,EXECUTE,B8FFD54B-E634-C156-B4E6-8D03E6C1084F,scp -r /tmp/grains /tmp/hsperfdata_darpa /tmp/jna-95354950 /tmp/minion /tmp/nodeexporter /tmp/resource-2679455198775069532 /tmp/resource-3259361836296904187 /tmp/tmux-0 /tmp/tmux-1001 admin@128.55.12.51:.,ta1-cadets-1
1558103668.799:505383604,E07139C6-78B0-11E9-A28B-D4AE52C1DBD3:bash,FORK,E086A619-78B0-11E9-A28B-D4AE52C1DBD3,bash,ta1-cadets-1
1558103668.659:505383591,E0699345-78B0-11E9-A28B-D4AE52C1DBD3:sshd,FORK,E07139C6-78B0-11E9-A28B-D4AE52C1DBD3,bash,ta1-cadets-1
1558103668.609:505382805,E03EF76E-78B0-11E9-A28B-D4AE52C1DBD3:sshd,FORK,E0699345-78B0-11E9-A28B-D4AE52C1DBD3,sshd,ta1-cadets-1
